Question	How long does it take the band to set up?
Answer	Most bands will set up in around an hour. This will vary depending on the size of the band and event.
Question	Will the band learn a specific song to be played at our Event / Wedding?
Answer	Most bands will learn one special song for free so if you have a first dance or a song to the end the night on
Question	Does the band provide music between and before sets?
Answer	Yes
Question	Does the band provide their own PA system / Sound equipment?
Answer	Yes
Question	Why is the price quoted higher than the price on the website?
Answer	The price shown on our website is the bands local fee for the current year. Bands are happy to travel but their fee may increase to cover expenses and travel time.
Question	How long are the intervals?
Answer	The intervals are usually around 20 minutes long but this can be longer to suit your requirements on the day.
Question	Can we choose the set list?
Answer	You're welcome to send over a list of your favourite songs from the bands repertoire and the band will try to include these in their set. Bear in mind that most bands will alter their set to suit the audience reaction.
Question	How can I pay the processing fee?
Answer	You may pay by credit card or PayPal.
Question	What do I have to do?
Answer	Itƒ??s easy (and fun!) to rack up Fan pointsƒ??..but First you must register. It is Free ƒ?? No credit card required.
Question	Can I make changes to the submission I paid for?
Answer	Yes
Question	How do I enter?
Answer	Itƒ??s easy to submit your recordings
Question	How can my fans help?
Answer	Your fans can help you earn IMA honors by voting for your Song and Short Form Music Video submissions
Question	Do I need to be an IMA Nominee to attend?
Answer	All IMA Artists and other indie creatives & indie music fans are welcome.
Question	Will my music/video be public on your website?
Answer	entries provided by an upload and all Short Form Music Videos provided by a link automatically become public on your IMA Fan Page and our Vox Pop fan voting platform immediately upon processing the submission fee. If you donƒ??t want your music/video public
Question	Do I have to vote in every category at once or can I return at a later time?
Answer	Yes! We encourage you to return to the Jukebox often to continue exploring new entries. Simply log in and have at it!
Question	Which categories should I enter?
Answer	Artists often have difficulty pigeonholing their music ƒ?? especially if itƒ??s a mix of musical styles and influences. Or suited to more than one category. Entrants can (and frequently do) enter the same work in multiple categories to expand their opportunities.
Question	When does fan voting end?
Answer	Fan voting to determine nominees usually ends one to two weeks prior to the announcement of nominees. Fan voting to determine the Fan Winners usually ends two to three weeks prior to the announcement of winners. All eligible artists for fan voting are encouraged to begin promoting their entries as soon as possible to maximize their potential for votes.
Question	I still have questions ƒ?? what do I do?
Answer	eMail us at IMAbuzz@independentmusicawards.com and weƒ??ll get in touch with you.
Question	How will I know if Iƒ??ve won?
Answer	You will be notified via the email address provided when you registered. It is important to add IMAbuzz@independentmusicawards.com to your approved contacts ƒ?? and notify us if your contact info changes.
Question	Can I enter work in multiple categories?
Answer	Yes you may enter the same song
Question	Does my work have to be copyrighted?
Answer	It is not a requirement. However
Question	Why do I have to pay to enter?
Answer	The processing fee helps to offset the cost of organizing every aspect of the program. It helps with such things as
Question	Can I vote more than once for my favorite Artists?
Answer	Nope
Question	Where can I find my IMA Fan Page URL?
Answer	Upon processing an uploaded Song or a Short Form Music Video entry provided with a URL
Question	Iƒ??m a Nominee from outside the USA ƒ?? can you help me get a visa to attend?
Answer	Please contact Robert@IndependentMusicAwards.com ASAP if you require an official IMA letter to obtain the necessary border crossing paperwork. You must have a valid ƒ??Oƒ?or ƒ??Pƒ?Artist Visa issued by your own
Question	Can I submit work that isnƒ??t released yet?
Answer	Yes
Question	What does it cost to enter?
Answer	A nominal processing fee is required per entry
Question	How does it work?
Answer	Fans accumulate points by helping their favorite IMA Artists win a Nomination and/or IMA Fan-Favorite Award.
Question	OK
Answer	Of course! Weƒ??ll email you directly throughout the year to keep you posted about important IMA dates
Question	How do I update my artist/band info?
Answer	You may edit your artist/band photo
Question	What do I win?
Answer	Well
Question	Is there a ceremony?
Answer	YES! The 17th IMA Winners were announced June 22nd
Question	Can I win both the Fan & the Judge-Determined Award?
Answer	Absolutely!! And each year
Question	When are nominees & winners announced?
Answer	Nominees will be announced in April
Question	What is the Vox Pop?
Answer	The Vox Pop is The Independent Music Awards Fan Voting Platform created to engage fans with our entrants. It also serves as a unique music discovery tool. The top voted entrant in each Song and Short Form Music Video category becomes a nominee. The other four nominees in these categories and all five nominees in ALL other categories are solely determined by our judging panelists. The top voted nominee in each Song and Short Form Music Video category becomes the Vox Pop Fan Winner (which is separate from the judge-determined winner). Nominees in these categories can be named both the Vox Pop Fan Winner and the judge-determined winner. There are no Vox Pop Fan Winners in the Album
Question	Do I need to purchase a ticket to attend the ceremony?
Answer	Yes
Question	Can I enter cover songs? /
Answer	Must all music submissions be original compositions? With the exception of A Cappella
Question	What do I win?
Answer	The IMAs elevate the exceptional work of artists and releases from around the globe. In addition to the prestige of earning IMA honors
Question	Can I change my vote?
Answer	Unfortunately
Question	How many copies should I include if Iƒ??m mailing in my entry?
Answer	Include one (1) CD
Question	When submitting work that isnƒ??t released yet
Answer	You may put a placeholder URL in this field (e.g.
Question	How do I keep track of the points Iƒ??ve earned?
Answer	No worries. The promotional items in your Fan toolkit have a unique link that automatically registers your interactions on The IMA site. And the actions of every one of the friends youƒ??ve registered. Youƒ??ll be able to easily track your progress on your Fan Dashboard.
Question	Why donƒ??t I have an IMA Fan Page? / Where are my entries posted on your website?
Answer	Only uploaded Song entries and Short Form Music Videos provided with a link will be posted on your IMA Fan page for fan voting. All other entries are solely reviewed by our judging panelists. If you donƒ??t have an IMA Fan Page or donƒ??t see any songs/videos on your page
Question	Iƒ??m not a nominee ƒ?? why should I attend?
Answer	As an indie artist youƒ??ll get to discuss your music projects with top-ranked artists and influencers from around the globe
Question	Do I lose any rights to work entered?
Answer	NO! You maintain all rights to your work.
Question	Can I vote for more than 1 Artist?
Answer	Absolutely! We encourage you to discover and champion new artists. In fact
Question	Why is it saying my YouTube link is invalid? / Why is my video not playing on my IMA Fan Page / Vox Pop?
Answer	We require the full YouTube URL (e.g. https
Question	I canƒ??t log in. Whatƒ??s the problem?
Answer	The activation link may be stuck in your spam/junk folder or youƒ??re trying to log in using an email address thatƒ??s different than what you used to register. You will not be able to log in without clicking this activation link
Question	Can I submit my work from 10 years ago?
Answer	No. All submitted material must be released within the eligible time frame. See Eligibility section above.
Question	How do fans vote?
Answer	Eligible fan voting entrants provide their IMA Fan Page link to their fans. When fans arrive at the page
Question	Iƒ??m a Nominee. Do I have to be at the ceremony to be named a winner?
Answer	No! Winning projects are determined solely for their artistic merit. However
Question	When is the deadline to submit?
Answer	The deadline to enter The 18th annual Independent Music Awards is Midnite (Pacific Time)
Question	What is The IMA Fan Award?
Answer	An extension of the popular Fan Award
Question	I entered work
Answer	NO! Submitting work
Question	Can I submit multiple artists/bands from my account?
Answer	Yes. We frequently get submissions from labels and managers that have a roster of artists. To add more artists/bands
Question	What are fan rewards?
Answer	Fans are rewarded for championing Artists on The IMA site
Question	How are the nominees and winners determined?
Answer	The IMA Artist & Industry Judging Panel plays a crucial role in helping determine our nominees and winners. The Panel consists of esteemed recording artists
Question	Whereƒ??s the cash and prizes?
Answer	The IMAs is an awards program ƒ?? not a song contest or talent show. In addition to bragging rights
Question	How does the voting system work?
Answer	Fans listen to entered songs & videos on The IMA site. If they think itƒ??s worthy of a nomination they click ƒ??VOTEƒ?? to register their vote. After the voting process ends
Question	I'd love to work for Sub Pop
Answer	Unfortunately
Question	I'm interested in interning for Sub Pop. Do you have internships available?
Answer	Sub Pop loves
Question	What is your demo policy? How do I submit my music?
Answer	If you would like us to hear your music
Question	What music courses does PBE provide?
Answer	The music courses are as follows: Pop Piano Improvisation
Question	How long will it take before I am really able to start playing (for an adult)?
Answer	It depends on your level of musical experience and training. A student with zero musical background will take on average
Question	I have some music background. May I skip the subject matter that I already know?
Answer	Yes
Question	Is it possible not to follow your syllabus?
Answer	Yes
Question	I have absolutely NO music background. Am I eligible to learn?
Answer	Yes
Question	I am really old. Can I really learn to play at your school?
Answer	" PBE started in 2003 as a music school for adults.  Click here ? to read an article by Straits Times on ""Aging with Classes'"
Question	Do I need to read music notes in order to learn from your courses?
Answer	Playing solely “by ear” is never a good substitute for the skill of reading music
Question	Do you teach any music theory? Will I learn about proper musical notation?
Answer	In order to play the correct notes
Question	I have some classical training or I am learning classical music. Will learning Pop or Jazz Piano at the same time affect my progress?
Answer	If you have previously attended some classical piano lessons
Question	 I already have ABRSM Grade 8 in Classical Piano
Answer	The ABRSM grading is relevant to classical training
Question	Can my piano instructor teach me how to sing?
Answer	It actually depends on the instructor and also whether the student wishes to play and sing. Usually
Question	What is your success rate in training your students?
Answer	We are very proud to say that all of our students have benefited from the P.B.E.S™ courses. Many of those that have learnt at our school for a reasonable period of time are now able to play by ear and improvise. We are teaching our students by using a proven international teaching methodology designed since 2003.
Question	What's the difference between your courses and others?
Answer	The main difference from a classical training course is that we emphasize and teach improvisation techniques and skills. Although we consider the reading of music notation very important
Question	What songs do you teach in your courses?
Answer	We teach our students songs from all the various pop and jazz genres. The PBE fake book used for teaching purposes contains many songs including Pop hits
Question	May I choose the songs I wish to learn?
Answer	Yes
Question	May I bring my own songs to learn?
Answer	In general
Question	I play for the choir or band at my church. Do you teach Praise & Worship songs as well?
Answer	Yes
Question	What does PBES stand for?
Answer	P.B.E.S™  = Play By Ear Syllabus (the Study of Contemporary Music Improvisation & Aural Techniques). This teaching methodology was designed with an aim to make the learning of music improvisation accessible to teenagers and adults (regardless of whether they are absolute beginners or musicians with some experience and/or training).
Question	What is your syllabus about?
Answer	P.B.E.S™ is a flexible syllabus that provides for customized learning. While it is an organized and structured syllabus where you will learn about chords
Question	 Do you teach kids? How old must a child be to be accepted as a PBE student?
Answer	Children between the age of 7-12 yrs old can enroll in the Pop Piano Junior course. Toddlers between the age of 5-6 yrs old can enroll in the Pop Piano Kids course. At the moment
Question	What are music fake sheets? Why does PBES use these?
Answer	Music fake sheets are music sheets that are stripped down to their most basic properties. A fake sheet consists of only melody notes (to be played with the right hand) and chord symbols. The reality is that all musicians (other than classical musicians) rely on such fake sheets during their performances
Question	What are music fake books?
Answer	A music fake book is simply a compilation of a wide variety of fake sheets.
Question	May I bring my own score sheet to learn during the lesson?
Answer	Yes you may
Question	What do you mean by “play by ear”?
Answer	Playing by ear actually means improvisation
Question	What is “pop” music compared to “classical” music?
Answer	Pop is actually an abbreviation for ‘popular’ or ‘popular music’
Question	Does Pop training replace Classical training in general?
Answer	No
Question	When can I start learning Jazz?
Answer	Jazz music represents a very advanced genre and is considered to be the highest level of music. Thus
Question	What exactly is Jazz Piano or Jazz genre in general?
Answer	Jazz music represents a genre of its own. Jazz originated during the early 20th century among African-American communities
Question	I did Grade 8 classical piano about 10 years ago. Which level should I start with now?
Answer	You could probably start at PBES Level 2. Although you may have forgotten much music theory and though your piano playing may be very rusty
Question	 Does your school cover music theory? Are they separate from the practical lessons?
Answer	Yes
Question	How is improvisation linked to “playing by ear”?
Answer	The word improvisation literally means to play by ear
Question	Why is it important that we all should learn to play by ear?
Answer	Music is truly an art
Question	How does a person learn to play by ear?
Answer	Simply
Question	Do I have to learn to read notes?
Answer	In general
Question	What are P.B.E.S™ approved songs?
Answer	As there are approximately billions of songs in existence
Question	Do you provide keyboard (synthesizer) lessons?
Answer	Yes
Question	 Can I learn music production online? 
Answer	Yes
Question	 Can I study while working full-time? 
Answer	Yes. Our courses are designed to fit to your life and not the other way around.
Question	 Do I need a visa to study at United POP Online? 
Answer	You do not need a visa to enroll for studying at United POP Online. When it comes to the hands-on live sessions you may need to travel which then may also require to have a Visa. Please make an appointment with us
Question	 Do I need to buy additional software/ hardware? 
Answer	This depends on the course/ programme you choose. Please contact us for further information.
Question	 I have studied some courses that relate to some of the subjects already. Is there something like a test of prior knowledge so that I can “skip” a course/speed up my study? 
Answer	We are happy to answer this question during a personal consultation as it depends on the type of course and what kind of qualification you have earned.
Question	 Do I have to attend the on-location sessions? 
Answer	We strongly recommend to attend them because they are an important part of the course concept. If you can not attend them
Question	 Why decide for United POP? 
Answer	United POP is not only a school
Question	 Where to study music production? 
Answer	United POP Online is the right way to start your career in music production and audio engineering.
Question	 What if I can not attend one or more of the virtual classroom sessions? 
Answer	All virtual classroom sessions will be recorded and you can watch them any time as often as you want.
Question	 Are there any semester breaks? 
Answer	No
Question	 Am I allowed to use your music for a commercial purpose?
Answer	Yes! You are permitted by our license agreement to use our music commercially as long as you add substantial value to the songs. Read our full license agreement.
Question	 I forgot my password
Answer	Sure! Just fill out this simple form and we will e-mail you instructions on choosing a new password.
Question	 Is this website really free? What’s the catch?
Answer	Yes it is really free. We promise. Period. There is no catch at all. You sign up for the site and we give you free music. If you still aren’t buying it
Question	 What are the ISRC numbers associated with your songs?
Answer	Unfortunately
Question	Is the primary use of the file on a Windows PC or Apple Macintosh system?
Answer	Windows
Question	 Do I have to pay any fees for using your music?
Answer	No. Our music comes with a royalty-free
Question	 How do I delete my account?
Answer	As of right now
Question	 I’m already logged in
Answer	This problem typically arises when you have multiple tabs or windows of your Internet browser open to Free Stock Music. In one window you may be logged in while on the other you may be not. If this is the case
Question	 If I use your music
Answer	No you do not. If you’d like to
Question	 How do you make money? What’s in it for you?
Answer	We are sponsored by a stock footage company called Footage Firm. Because of this sponsorship
Question	 I didn’t receive an email with my password. Where is it?
Answer	On rare occasions
Question	 How often do you add new music to the site?
Answer	Every Tuesday and Thursday. Occasionally we may take breaks from this schedule
Question	 Can I request certain music for your library?
Answer	Sure! We love to get feedback from our users on the types of music they enjoy most — whether that’s genre
Question	 I receive a 403 Forbidden message when I try to download
Answer	Usually this happens when trying to download from an older version of Internet Explorer or Opera browsers. Certain versions of these browsers don’t support modern web standards that we used to build our site around. The simplest solution is to use Google Chrome or Mozilla Firefox (both are free browser solutions).
Question	 What is the name of your composer(s) so I can provide proper credit?
Answer	We cannot provide individual information about composers because our library is comprised of many songs from many different composers. If you wish to give credit
Question	Would I prefer high-quality sound or small file-size?
Answer	High Quality Sound
Question	 Which format do you recommend I download?
Answer	The unsatisfying answer is
Question	 How do I change the e-mail address on my account?
Answer	You can change your email address via the “Update Profile” page located here. Please note that if you change your e-mail address
Question	 What does “substantial value” mean?
Answer	The term “substantial value” means you modify or add to the music in a way that makes it uniquely yours. Simply by adding it to a video or singing lyrics on the song
Question	 Will you always be free or is this for a limited time?
Answer	We will always be free and have no plans whatsoever to charge for the site
Question	 How do I change my password?
Answer	You can change your password via the “Update Profile” page located here.
Question	 YouTube has flagged my video with your music
Answer	Because we don’t create the songs ourselves (we buy them from other composers)
Question	Does the program I plan to use the song in support this format?
Answer	Yes
Question	 What file formats is your music available in?
Answer	Every song has a WAV
Question	Where can I get a degree in music therapy?
Answer	A list of AMTA-approved schools that offer a degree in music therapy can be found on the AMTA website. From the home page
Question	Where do music therapists work?
Answer	Music therapists work in psychiatric hospitals
Question	How can music therapy techniques be applied by healthy individuals?
Answer	Healthy individuals can use music for stress reduction via active music making
Question	What is the future of music therapy?
Answer	The future of music therapy is promising because state of the art music therapy research in physical rehabilitation
Question	Is there research to support music therapy?
Answer	AMTA promotes a vast amount of research exploring the benefits of music as therapy through publication of the Journal of Music Therapy
Question	What attributes does one need to be a music therapist?
Answer	Personal qualifications include an interest in people and a desire to help others empower themselves. Those who are considering music therapy as a career must be accomplished musicians. A music therapist must be versatile and able to adjust to changing circumstances. Music therapists should demonstrate care and concern and be able to offer emotional support for clients and families. Patience
Question	What is the potential salary of a music therapist?
Answer	Each year AMTA members and non-member music therapists are surveyed and our AMTA Member Survey & Workforce Analysis of the profession is published. This includes a descriptive statistical profile of the profession. Music therapists' salaries vary based on location
Question	What do music therapists do?
Answer	Music therapists assess emotional well-being
Question	Who can benefit from music therapy?
Answer	Children
Question	How is music therapy utilized in nursing homes?
Answer	Music is used with elderly persons to increase or maintain their level of physical
Question	How do I become a music therapist?
Answer	Those who wish to become music therapists must earn a bachelor’s degree or higher in music therapy from an American Music Therapy Association (AMTA) approved program and have at minimum the entry level credential
Question	What are some misconceptions about music therapy?
Answer	That the client or patient has to have some particular music ability to benefit from music therapy -- they do not. That there is one particular style of music that is more therapeutic than all the rest -- this is not the case. All styles of music can be useful in effecting change in a client or patient's life. The individual's preferences
Question	How is music therapy utilized in psychiatric facilities?
Answer	Music therapy allows persons with mental health needs to
Question	What is a typical music therapy session like?
Answer	Since music therapists serve a wide variety of persons with many different types of needs there is no such thing as an overall typical session. Sessions are designed and music selected based on the individual client's treatment plan. However
Question	What is the history of music therapy as a health care profession?
Answer	The idea of music as a healing influence which could affect health and behavior is as least as old as the writings of Aristotle and Plato. The 20th century discipline began after World War I and World War II when community musicians of all types
Question	Where can I find an internship in music therapy?
Answer	After completing the required coursework at an approved music therapy degree program
Question	What is Music Therapy?
Answer	Music Therapy is the clinical and evidence-based use of music interventions to accomplish individualized goals within a therapeutic relationship by a credentialed professional who has completed an approved music therapy program. (American Music Therapy Association definition
Question	How is music therapy utilized in hospitals?
Answer	Music is used in general hospitals to
Question	What is the American Music Therapy Association?
Answer	The American Music Therapy Association is the largest professional association which represents over 5
Question	Can I pay for my accommodation in installments?
Answer	Yes
Question	Can I stay on Sunday night?
Answer	Yes
Question	Is there hot water in the Boutique bathrooms?
Answer	The water in the showers is naturally warm.
Question	When can I book Wonder Feasts?
Answer	We announce Feasts and release tickets around October or November
Question	How does check-in work?
Answer	Your ticket purchase confirmation includes a ticket/QR code. Upon arrival on site
Question	Can I bring my pet?
Answer	Dogs are allowed with a pre-paid dog pass.
Question	Can we have more than 2 people in a Safari Duo?
Answer	No
Question	How do I receive my tickets?
Answer	Upon successful completion of your purchase
Question	Are there lockers on site?
Answer	Valuables can be safely stored in a locker located at the Info Tent. Fees apply.
Question	I am not arriving as early as Thursday
Answer	Tent pitches are allocated on a first-come first-served basis
Question	How can I volunteer or participate at Wonderfruit?
Answer	Applications for volunteers
Question	Can I transfer my Bell Tent/Safari Duo/Boutique RV?
Answer	Yes
Question	How does the Wonderfruit cashless payment system work?
Answer	Just three simple steps
Question	Can I get a one-day ticket for Friday or Saturday?
Answer	No
Question	Can I leave the site and then come back in?
Answer	Yes you will be allowed to re-enter the Wonderfruit site as long as you have a valid wristband on. Please note there is no entry when the gates are closed between midnight and 8am (no exceptions).
Question	Can I book Boutique accommodation for less than 4 nights?
Answer	No
Question	When can I get a timetable/lineup/programme?
Answer	Daily programmes will be available on our website
Question	Is accommodation included in my ticket?
Answer	Tickets cover general admission only and do not include accommodation.
Question	I've got a weekend ticket - can I enter on Friday?
Answer	No
Question	Can I bring my camera or drone?
Answer	You may bring your camera as long as the photos won't be used commercially. Drones are forbidden unless you have applied for and received a permit from Wonderfruit.
Question	How can I DJ or play at Wonderfruit?
Answer	Our program curators are always on the lookout for fresh and unique talent from all around the world. If you fit the bill
Question	Can I pay for my boutique accommodation in installments?
Answer	Yes
Question	Can I pay for my ticket in installments?
Answer	Yes
Question	How can I get to Wonderfruit from Pattaya or my accommodation?
Answer	Paid shuttle buses and other transport options between Pattaya and The Fields will be announced around November.
Question	Are there water points on site?
Answer	Yes
Question	What time does the music stop?
Answer	Wonderfruit has 24 hours of programming every day. It's not on all stages but there is always something on somewhere. The full schedule will be released on the app later in the year.
Question	Can we have more than 4 people in a Bell Tent or Boutique RV?
Answer	No
Question	Can I transfer my General Camping pass?
Answer	Yes
Question	Why is there a General Camping fee?
Answer	The General Camping fee covers the costs of your facilities - this includes areas like the dedicated bathrooms
Question	Will there be sufficient toilets?
Answer	We take facilities and comfort very seriously. We have plenty of excellent quality toilets in a number of convenient locations including all camping zones. Please respect the countryside and do not use the woods and bushes.
Question	Are there any medical services on site?
Answer	Ambulance and paramedical services will be in attendance 24 hours a day during the event.
Question	Are there any additional fees for using my cashless wristband?
Answer	No
Question	Where’s my ticket/wristband?
Answer	All tickets will be exchanged for a wristband at the entrance to the site. If you have any ticket enquiries
Question	What is the check-in process for Boutique Camping?
Answer	Upon arrival at the Boutique Camping reception
Question	How accessible is the site?
Answer	Wonderfruit welcomes people with disabilities and we are constantly working on ways to improve the site and the experience for all. Here are some things that it might be useful for you to know before you arrive
Question	Do I need a ticket if I’m staying in Boutique Camping?
Answer	Yes
Question	What is the ticket price for kids?
Answer	Entry for children aged 12 and under is free of charge
Question	Are there showers on site?
Answer	Showers are available in camping areas. Do be prepared to queue at busy times and bear in mind it may be better to use the showers at off-peak times
Question	When can I check in to Boutique Camping?
Answer	You can check in at Boutique reception any time that the gates are open
Question	I have dietary requirements
Answer	We do our best to cater to all dietary preferences and ensure a balance of food outlets offering vegan
Question	My friends are staying in Boutique Camping – can we camp with them?
Answer	Unfortunately not; no private tents are allowed in the Boutique Camping area.
Question	Do you have wifi?
Answer	Out in the gorgeous countryside
Question	What’s in a Safari Duo?
Answer	One king-size bed with linens
Question	What types of tickets are available for Wonderfruit?
Answer	We think the best way to experience Wonderfruit is to totally immerse yourself for the full festival. However
Question	I want to bring my children (aged 12 or under) – do they need a ticket?
Answer	Entry for children aged 12 and under is free but they will receive wristbands upon check-in with a parent or guardian. Under 13s trying to enter without an accompanying adult will be turned away.
Question	Can I bring my own food and drink?
Answer	Bringing your own food and soft drinks is permitted only in the camping areas but cooking is prohibited. You will be searched as you exit your campsite to enter the festival grounds
Question	What if there’s credit left on my wristband when I want to leave?
Answer	Cash refunds for any remaining credit will be available from top up stations on site at designated times to be announced. Make sure to do so before you leave the site for good.
Question	I’ve booked Boutique Camping
Answer	The Boutique Camping area has its own separate entrance and dedicated parking area. Follow signs for Boutique Camping when you arrive on site.
Question	Are there ATMs on site?
Answer	Wonderfruit is cashless but ATMs are available at various locations around the site if you want to withdraw cash to top up your wristband.
Question	When I arrive
Answer	You can set up your tent in the designated General Camping zone only and you'll need an access pass. This area has a drinking water station
Question	Where can I get a site map?
Answer	The site map will be published on the website and app shortly before the event and there will be printed copies available on site.
Question	What’s in the Bell Tents?
Answer	Two double beds with linens
Question	Can I transfer my ticket?
Answer	Yes
Question	Is there hot water in the campsite bathrooms?
Answer	Yes
Question	What times are the gates open?
Answer	Gates are open
Question	What’s in the Boutique Camping area?
Answer	Besides your fully-furnished tents
Question	Where can I find the First Aid tent?
Answer	Medical assistance is available near the Info Tent until 8am Monday 16 December.
Question	What’s in the Boutique RVs?
Answer	A double bed and two single bunks with linens
Question	I heard you moved in 2018; where is the new location?
Answer	We moved for 2018 and we're sticking to our new home in 2019. Find a map
Question	Where can I charge my phone?
Answer	We have charging stations around The Fields. Lots of Wonderers also bring a battery pack to charge their devices on the go.
Question	What are the benefits of Wonderfruit cashless payments?
Answer	Your RFID wristband makes it quick and easy to pay for everything you need in The Fields. It's accepted at all bars
Question	Can I get a refund for my ticket?
Answer	Tickets are non-refundable; however they are transferable. We’ll release information on how to pre-register your ticket a little nearer to the event and at that time
Question	Are there any age limits?
Answer	All ages are welcome; however anyone under the age of 13 MUST be accompanied by a parent
Question	What happens if my wristband is damaged?
Answer	We highly recommend your don’t tamper with your wristband as you will need it at all times for entry/re-entry and making all purchases on-site. If your wristband gets damaged
Question	I would like to suggest a new article or an edit to an existing article. What should I do?
Answer	We welcome our readers’ feedback! Please contact us with as much detail as possible
Question	How can I tell which articles come from specialized Grove publications?
Answer	To reinforce our vision of Grove as a single unified publication
Question	How do I access a NAXOS link?
Answer	To access a NAXOS link
Question	Why do the filtering options on my search or browse results keep changing?
Answer	Many of these filters are dynamic
Question	How do I cite an article in Grove Music Online?
Answer	Grove Music Online is an online resource and the current edition of all previous Grove titles. Citations should follow the online resource practices of your preferred style sheet. If you click the pencil icon to the upper right of any article
Question	What is the difference between Oxford Music Online and Grove Music Online?
Answer	Oxford Music Online is a portal for access and cross-search to Grove Music Online and other Oxford University Press reference content in one location. You can also access Grove Music Online separately through its own URL at oxfordmusiconline.com/grovemusic.
Question	How can I perform an advanced search?
Answer	Advanced search options are available in the left sidebar of search or browse results list. You can run a quick search
Question	Is Oxford Music Online free
Answer	Yes
Question	Can I print content
Answer	Yes. You can print and save individual articles to which you have access. To generate a PDF of an individual article
Question	How do I access the Encyclopedia of Popular Music?
Answer	The Encyclopedia of Popular Music is now only available on Oxford Reference
Question	Why do some articles include multimedia links at the end?
Answer	Multimedia links are editorially-selected recommendations for listening or viewing on one of our partner sites (currently Alexander Street Press and Naxos) and include audio
Question	Which browsers should I use?
Answer	Oxford Music Online is designed to display and function correctly on the latest versions of Chrome
Question	Where are the playable Sibelius examples?
Answer	Grove Music used to offer playable musical examples supported by the Scorch browser plugin
Question	Will my screen-reader software work?
Answer	Oxford Music Online has full W3C Priority 1 and 2 compliance
Question	Do Boolean operators and other search helpers work?
Answer	Yes. Common searching commands
Question	How can I see the newest content published online?
Answer	You can click this link to see recently published articles.
Question	How much material can I legally print or save to PDF?
Answer	You are limited by copyright restrictions to the amount of information you can print and download. It is very important that you read our Privacy Policy and Legal Notice
Question	How do I end a session when connected via IP?
Answer	Scroll down to the bottom of any page and click “Sign out” in the bottom right corner. We also advise closing out of the tab once signing out so that a new session isn’t started.
Question	Why can’t a find a composer through search?
Answer	We are in the process of removing individual biographies from family articles and publishing them instead on their own article pages so that they may be more easily found and searched. This process can temporarily affect the ranking of the individual biographies within search results. If search results do not display the individual family member you are looking for
Question	Why don’t I see Grove Jazz or Grove Opera articles in search and browse results?
Answer	We have grouped together under a single search result articles on a single topic so that you can get to our primary treatment of the subject first. Any additional articles
Question	Where can I find information about abbreviations in Grove articles?
Answer	Click here for lists of abbreviations. Bibliographic abbreviations or sigla that display their expansions when clicked can be found on the Abbreviations pages
Question	What does my Oxford Music Online subscription include?
Answer	Your subscription to Oxford Music Online includes Grove Music Online
Question	I would like to reuse or reproduce excerpts from Grove Music Online. Do I need to get permission?
Answer	Yes
Question	What is your policy on third party data mining?
Answer	OUP recognizes the research benefit of Text and Data Mining (TDM) across a variety of research fields. As such
Question	 Will I be able to select the songs to be played by the band?
Answer	"Yes. You can pick the songs from our existing song repertoire (sent via email or accessible under ""Video Showcase"" tab) or add in the ones you prefer if they are not already in the list."
Question	 Can I have a preview of the live band at any venues?
Answer	There are a few options if you would like to have a preview of the band. 1) Coming down to one of our soundchecks prior to the start of the events & celebration. We will fill your in on the schedule. 2) Have a preferred singer in mind? Let us know and we will keep you updated with the singer's regular singing schedule at the various live music outlets in Singapore. Feel free to go down to these venue to have a listen to him/her!
Question	 Why should I engage White Ribbon Live Music?
Answer	Affordable and competitive charges Having live music performances at your wedding/event is now more consumer-friendly with our competitively-priced live music packages
Question	 How do I make a booking?
Answer	To make a booking
Question	 Can I select my preferred singer?
Answer	You can select your preferred singer from our list of singers. Do note that it is subjected to the singer's availability on the date. In the event that your appointed singer has urgent matters to attend to on the engagement date
Question	 What time will the band arrive on the day?
Answer	Live band will arrive at 1130am for soundcheck for lunch celebrations and 6pm for soundcheck for dinner celebrations. These timings are based on the usual celebrations. Do let us know if your celebration is not at the usual timings and we will arrive 60-90mins earlier accordingly. If sound system is engaged from us
Question	 How do I make the remaining payment?
Answer	Remaining balance can be paid via cheque
Question	 What instruments do your musicians play?
Answer	Our musicians can play piano
Question	 What do I have to do after I have placed my deposit with White Ribbon?
Answer	Hiring a live band is hassle free
Question	 What combination of instruments can I have for the band size I've opted for?
Answer	Instrumentation of the band is dependant on your song choices as well as the song genre (jazz
Question	 Can I have the price list for your live music packages?
Answer	Most certainly! Drop us an email at services@whiteribbon.sg and we will get back to you in no time. Prices for the live music packages vary according the size of band e.g. 3-pc
Question	 Is it mandatory to engage external sound system?
Answer	Yes. It is mandatory to hire sound system setup from us. 99% of our clients opt for this sound system package. We strictly do not profit from the sound system as the set-up is done by external sound company. Having a professional live band at your wedding celebration is an excellent entertainment for you & your guests. It adds a touch of sophistication
Question	 Will your singers be able to double up as emcees for my wedding celebration?
Answer	Yes. Some of our singers are able to double up as emcees for your celebration. An additional $150 is applicable.
Question	 Can I meet up with anyone to firm up some details before placing a deposit?
Answer	We do believe in personalised services so a meet-up can be arranged with one our staff or our co-founders. Do note that a meet up is not necessary as confirmation of our live band service is done via online correspondence 80% of the time. Having said so
Question	 Any cancellation policy?
Answer	There will be no refund of deposit in any circumstances. By placing the deposit of $500
Question	 Can the band sing my march-in songs?
Answer	Most definitely. Singing for your march-in is part of all our packages.
